key,date,value
2014-04-24,11,0.0
2014-04-24,12,0.8485740625
2014-04-24,13,0.546761339164785
2014-04-24,14,0.224642152832674
2014-04-24,15,0.247329266808964
2014-04-24,16,0.10102975597207
2014-04-24,17,0.333339209294076
2014-04-24,18,0.127985764886434
2014-04-24,19,0.242044691576532
2014-04-24,20,0.190509354463131
2014-04-24,21,0.178480155732273
2014-04-24,22,0.143144043551089
2014-04-25,11,0.591035421317667
2014-04-25,12,0.603078412429379
2014-04-25,13,0.0
2014-04-25,14,0.0
2014-04-25,15,0.0
2014-04-25,16,0.0
2014-04-25,17,0.0
2014-04-25,18,0.0
2014-04-25,19,0.0
2014-04-25,20,0.0
2014-04-25,21,0.0
2014-04-25,22,0.0
2014-12-04,11,0.0
2014-12-04,12,0.0
2014-12-04,13,0.0
2014-12-04,14,0.0
2014-12-04,15,0.319065850513638
2014-12-04,16,0.18338964234162
2014-12-04,17,0.472133139130435
2014-12-04,18,0.207949458258688
2014-12-04,19,0.0875606165568367
2014-12-04,20,0.0770955889182058
2014-12-04,21,0.0433801914594087
2014-12-04,22,0.0695458785890075
2014-12-05,11,0.100231352763819
2014-12-05,12,0.194208294488711
2014-12-05,13,0.00465304301075268
2014-12-05,14,0.0
2014-12-05,15,0.0
2014-12-05,16,0.0
2014-12-05,17,0.0
2014-12-05,18,0.0
2014-12-05,19,0.0
2014-12-05,20,0.0
2014-12-05,21,0.0
2014-12-05,22,0.0
2014-12-16,11,0.0
2014-12-16,12,0.294062202779207
2014-12-16,13,0.226901115516063
2014-12-16,14,0.0886769168162777
2014-12-16,15,0.240234394435351
2014-12-16,16,0.299577399999999
2014-12-16,17,0.168308647584973
2014-12-16,18,0.0662977052105636
2014-12-16,19,0.264842835272045
2014-12-16,20,0.731115282125604
2014-12-16,21,0.752857842592593
2014-12-16,22,0.0
2014-12-17,11,0.226048310365853
2014-12-17,12,0.511365900044228
2014-12-17,13,0.173770344262296
2014-12-17,14,0.125488975743855
2014-12-17,15,0.0716638734939759
2014-12-17,16,0.112555223924573
2014-12-17,17,0.0
2014-12-17,18,0.0
2014-12-17,19,0.0
2014-12-17,20,0.0416117475931352
2014-12-17,21,0.0727742978465272
2014-12-17,22,0.129442845490716
2014-12-18,11,0.0711650893032383
2014-12-18,12,0.255684395480226
2014-12-18,13,0.242806147887324
2014-12-18,14,0.0
2014-12-18,15,0.0
2014-12-18,16,0.0
2014-12-18,17,0.0
2014-12-18,18,0.0
2014-12-18,19,0.0
2014-12-18,20,0.0
2014-12-18,21,0.0
2014-12-18,22,0.0
