key,date,value
2014-12-04,11,0.0
2014-12-04,12,0.0
2014-12-04,13,0.0
2014-12-04,14,0.0
2014-12-04,15,0.0595781245436107
2014-12-04,16,0.122340061576355
2014-12-04,17,0.130250672464841
2014-12-04,18,0.425571111943093
2014-12-04,19,0.195181152743796
2014-12-04,20,0.374582898728429
2014-12-04,21,0.193375906828703
2014-12-04,22,0.0552542009370119
2014-12-05,11,0.104263481558597
2014-12-05,12,0.0165591860606059
2014-12-05,13,0.260311699873364
2014-12-05,14,0.0
2014-12-05,15,0.0
2014-12-05,16,0.0
2014-12-05,17,0.0
2014-12-05,18,0.0
2014-12-05,19,0.0
2014-12-05,20,0.0
2014-12-05,21,0.0
2014-12-05,22,0.0
2014-12-15,11,0.0
2014-12-15,12,0.0975466327380952
2014-12-15,13,0.114832623092236
2014-12-15,14,0.0839271295206054
2014-12-15,15,0.171141851477449
2014-12-15,16,0.514343332570556
2014-12-15,17,0.283978327062229
2014-12-15,18,0.0929950559038662
2014-12-15,19,0.064204173513986
2014-12-15,20,0.299400646262507
2014-12-15,21,0.102903114226376
2014-12-15,22,0.11802065234375
2014-12-16,11,0.181437019686621
2014-12-16,12,0.214257459096459
2014-12-16,13,0.418894779702971
2014-12-16,14,0.198443580728052
2014-12-16,15,0.164480089461359
2014-12-16,16,0.153841838511856
2014-12-16,17,0.558403527719882
2014-12-16,18,0.328091853669518
2014-12-16,19,0.484022942139322
2014-12-16,20,0.497166969627507
2014-12-16,21,0.659792138755982
2014-12-16,22,0.366318083333333
2014-12-17,11,0.28666591825011
2014-12-17,12,0.0
2014-12-17,13,0.648448196099673
2014-12-17,14,0.421168345580589
2014-12-17,15,0.439327193516043
2014-12-17,16,0.301051883107874
2014-12-17,17,0.175325486746062
2014-12-17,18,0.113031967155835
2014-12-17,19,0.143907773146441
2014-12-17,20,0.199922524886878
2014-12-17,21,0.113274002134472
2014-12-17,22,0.0889174722222222
2014-12-18,11,0.391873134693877
2014-12-18,12,0.426665823119266
2014-12-18,13,0.0
2014-12-18,14,0.0
2014-12-18,15,0.0
2014-12-18,16,0.0
2014-12-18,17,0.0
2014-12-18,18,0.0
2014-12-18,19,0.0
2014-12-18,20,0.0
2014-12-18,21,0.0
2014-12-18,22,0.0
